"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,64,337335331966657,337335333274114
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,65,337335333279104,337335333282904
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,66,337335333291364,337335333291744
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,67,337335333293324,337335334584752
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,68,337335334588592,337335334592072
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,69,337335334600702,337335334601042
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,70,337335334602802,337335334622512
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,71,337335334632712,337335334656923
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,72,337335334662383,337335334662623
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,73,337335334663783,337335335330121
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,74,337335335333141,337335335336411
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,75,337335335344522,337335335344852
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,76,337335335346392,337335335389852
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,77,337335335391422,337335335450543
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,78,337335335457603,337335335457893
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,79,337335335459423,337335335500614
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,80,337335335502204,337335335560854
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,81,337335335567584,337335335567854
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,82,337335335569514,337335336198693
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,83,337335336202153,337335336205823
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,84,337335336216453,337335336216843
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,85,337335336218623,337335336236833
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,86,337335336238413,337335336274434
"HIP_RUNTIME_API_EXT","hipGetDevice",3280769,3280793,87,337335336280584,337335336280914
"HIP_RUNTIME_API_EXT","hipMemcpyAsync",3280769,3280793,88,337335336282164,337335337822574
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",3280769,3280793,89,337335337827894,337335337832444
